,stopping_criteria,answer_how,sampling_strategy,aggregation_strategy,k,model,accuracy,entropy,length
705,entropy_threshold,think_first,nucleus,element_wise_max,1,Qwen_Qwen3_1_7B,0.84,0.14048813997021858,200.0
706,entropy_threshold,think_first,nucleus,element_wise_max,1,Qwen_Qwen3_4B,0.78,0.09068463136184837,200.0
707,entropy_threshold,think_first,nucleus,element_wise_max,2,microsoft_phi_4_mini_instruct,0.72,5.25148482564132,194.62
708,entropy_threshold,think_first,nucleus,element_wise_max,2,microsoft_phi_4_mini_reasoning,0.62,0.8550985341122038,188.88
709,entropy_threshold,think_first,nucleus,element_wise_max,2,Qwen_Qwen2_5_3B_Instruct,0.84,2.129024107454442,200.0
710,entropy_threshold,think_first,nucleus,element_wise_max,2,Qwen_Qwen2_5_0_5B_Instruct,0.18,3.3256048696079623,196.44
711,entropy_threshold,think_first,nucleus,element_wise_max,2,Qwen_Qwen3_0_6B,0.66,2.247016625650398,200.0
712,entropy_threshold,think_first,nucleus,element_wise_max,2,Qwen_Qwen3_1_7B,0.78,0.14048813997021858,200.0
713,entropy_threshold,think_first,nucleus,element_wise_max,2,Qwen_Qwen3_4B,0.78,0.09068463136184837,200.0
714,entropy_threshold,think_first,nucleus,element_wise_max,4,microsoft_phi_4_mini_instruct,0.76,5.25148482564132,194.62
715,entropy_threshold,think_first,nucleus,element_wise_max,4,microsoft_phi_4_mini_reasoning,0.76,0.8550985341122038,188.88
716,entropy_threshold,think_first,nucleus,element_wise_max,4,Qwen_Qwen2_5_3B_Instruct,0.78,2.129024107454442,200.0
717,entropy_threshold,think_first,nucleus,element_wise_max,4,Qwen_Qwen2_5_0_5B_Instruct,0.12,3.3256048696079623,196.44
718,entropy_threshold,think_first,nucleus,element_wise_max,4,Qwen_Qwen3_0_6B,0.6,2.247016625650398,200.0
719,entropy_threshold,think_first,nucleus,element_wise_max,4,Qwen_Qwen3_1_7B,0.78,0.14048813997021858,200.0
720,entropy_threshold,think_first,nucleus,element_wise_max,4,Qwen_Qwen3_4B,0.8,0.09068463136184837,200.0
721,entropy_threshold,think_first,nucleus,element_wise_max,8,microsoft_phi_4_mini_instruct,0.8,5.25148482564132,194.62
722,entropy_threshold,think_first,nucleus,element_wise_max,8,microsoft_phi_4_mini_reasoning,0.64,0.8550985341122038,188.88
723,entropy_threshold,think_first,nucleus,element_wise_max,8,Qwen_Qwen2_5_3B_Instruct,0.84,2.129024107454442,200.0
724,entropy_threshold,think_first,nucleus,element_wise_max,8,Qwen_Qwen2_5_0_5B_Instruct,0.16,3.3256048696079623,196.44
725,entropy_threshold,think_first,nucleus,element_wise_max,8,Qwen_Qwen3_0_6B,0.58,2.247016625650398,200.0
726,entropy_threshold,think_first,nucleus,element_wise_max,8,Qwen_Qwen3_1_7B,0.8,0.14048813997021858,200.0
727,entropy_threshold,think_first,nucleus,element_wise_max,8,Qwen_Qwen3_4B,0.78,0.09068463136184837,200.0
728,entropy_threshold,think_first,nucleus,dirichlet,1,microsoft_phi_4_mini_instruct,0.68,0.5290522684428679,197.48
729,entropy_threshold,think_first,nucleus,dirichlet,1,microsoft_phi_4_mini_reasoning,0.7,0.11230985287181404,200.0
730,entropy_threshold,think_first,nucleus,dirichlet,1,Qwen_Qwen2_5_3B_Instruct,0.86,0.26010774151463806,200.0
731,entropy_threshold,think_first,nucleus,dirichlet,1,Qwen_Qwen2_5_0_5B_Instruct,0.28,0.32270216656742723,200.0
732,entropy_threshold,think_first,nucleus,dirichlet,1,Qwen_Qwen3_0_6B,0.64,0.3367851198157421,200.0
733,entropy_threshold,think_first,nucleus,dirichlet,1,Qwen_Qwen3_1_7B,0.82,0.09882267520281064,200.0
734,entropy_threshold,think_first,nucleus,dirichlet,1,Qwen_Qwen3_4B,0.86,0.0867179890823231,200.0
735,entropy_threshold,think_first,nucleus,dirichlet,2,microsoft_phi_4_mini_instruct,0.76,0.5291332333484425,194.24
736,entropy_threshold,think_first,nucleus,dirichlet,2,microsoft_phi_4_mini_reasoning,0.78,0.11593625748939772,200.0
737,entropy_threshold,think_first,nucleus,dirichlet,2,Qwen_Qwen2_5_3B_Instruct,0.84,0.26389878813484413,200.0
738,entropy_threshold,think_first,nucleus,dirichlet,2,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.3081733356710935,200.0
739,entropy_threshold,think_first,nucleus,dirichlet,2,Qwen_Qwen3_0_6B,0.64,0.3468089233879473,200.0
740,entropy_threshold,think_first,nucleus,dirichlet,2,Qwen_Qwen3_1_7B,0.84,0.1001577238763901,200.0
741,entropy_threshold,think_first,nucleus,dirichlet,2,Qwen_Qwen3_4B,0.78,0.08444712293005417,200.0
742,entropy_threshold,think_first,nucleus,dirichlet,4,microsoft_phi_4_mini_instruct,0.66,0.5240131684547403,197.82
743,entropy_threshold,think_first,nucleus,dirichlet,4,microsoft_phi_4_mini_reasoning,0.76,0.11154882806192025,200.0
744,entropy_threshold,think_first,nucleus,dirichlet,4,Qwen_Qwen2_5_3B_Instruct,0.82,0.2721279267651405,200.0
745,entropy_threshold,think_first,nucleus,dirichlet,4,Qwen_Qwen2_5_0_5B_Instruct,0.32,0.28237172072371897,200.0
746,entropy_threshold,think_first,nucleus,dirichlet,4,Qwen_Qwen3_0_6B,0.68,0.33986223522598213,199.28
747,entropy_threshold,think_first,nucleus,dirichlet,4,Qwen_Qwen3_1_7B,0.78,0.10413521329731674,200.0
748,entropy_threshold,think_first,nucleus,dirichlet,4,Qwen_Qwen3_4B,0.86,0.08494126510309433,200.0
749,entropy_threshold,think_first,nucleus,dirichlet,8,microsoft_phi_4_mini_instruct,0.66,0.4556270379233157,195.2
750,entropy_threshold,think_first,nucleus,dirichlet,8,microsoft_phi_4_mini_reasoning,0.6,0.11165266065622365,199.94
751,entropy_threshold,think_first,nucleus,dirichlet,8,Qwen_Qwen2_5_3B_Instruct,0.82,0.279982398272774,200.0
752,entropy_threshold,think_first,nucleus,dirichlet,8,Qwen_Qwen2_5_0_5B_Instruct,0.26,0.30590260384621426,200.0
753,entropy_threshold,think_first,nucleus,dirichlet,8,Qwen_Qwen3_0_6B,0.58,0.3356150170756475,200.0
754,entropy_threshold,think_first,nucleus,dirichlet,8,Qwen_Qwen3_1_7B,0.84,0.10185480794759408,200.0
755,entropy_threshold,think_first,nucleus,dirichlet,8,Qwen_Qwen3_4B,0.84,0.08594463730185906,200.0
756,entropy_threshold,think_first,nucleus,second_moment,1,microsoft_phi_4_mini_instruct,0.0,4.8224733266356425,50.44
757,entropy_threshold,think_first,nucleus,second_moment,1,microsoft_phi_4_mini_reasoning,0.04,4.016769316091056,51.1
758,entropy_threshold,think_first,nucleus,second_moment,1,Qwen_Qwen2_5_3B_Instruct,0.82,2.6259449183426486,200.0
759,entropy_threshold,think_first,nucleus,second_moment,1,Qwen_Qwen2_5_0_5B_Instruct,0.12,6.096804208937941,200.0
760,entropy_threshold,think_first,nucleus,second_moment,1,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
761,entropy_threshold,think_first,nucleus,second_moment,1,Qwen_Qwen3_1_7B,0.66,0.36584127902648295,200.0
762,entropy_threshold,think_first,nucleus,second_moment,1,Qwen_Qwen3_4B,0.84,1.4936241363036475,200.0
763,entropy_threshold,think_first,nucleus,second_moment,2,microsoft_phi_4_mini_instruct,0.0,4.8224733266356425,50.44
764,entropy_threshold,think_first,nucleus,second_moment,2,microsoft_phi_4_mini_reasoning,0.04,4.016769316091056,51.1
765,entropy_threshold,think_first,nucleus,second_moment,2,Qwen_Qwen2_5_3B_Instruct,0.78,2.6259449183426486,200.0
766,entropy_threshold,think_first,nucleus,second_moment,2,Qwen_Qwen2_5_0_5B_Instruct,0.14,6.096804208937941,200.0
767,entropy_threshold,think_first,nucleus,second_moment,2,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
768,entropy_threshold,think_first,nucleus,second_moment,2,Qwen_Qwen3_1_7B,0.7,0.36584127902648295,200.0
769,entropy_threshold,think_first,nucleus,second_moment,2,Qwen_Qwen3_4B,0.86,1.4936241363036475,200.0
770,entropy_threshold,think_first,nucleus,second_moment,4,microsoft_phi_4_mini_instruct,0.02,4.8224733266356425,50.44
771,entropy_threshold,think_first,nucleus,second_moment,4,microsoft_phi_4_mini_reasoning,0.06,4.016769316091056,51.1
772,entropy_threshold,think_first,nucleus,second_moment,4,Qwen_Qwen2_5_3B_Instruct,0.7,2.6259449183426486,200.0
773,entropy_threshold,think_first,nucleus,second_moment,4,Qwen_Qwen2_5_0_5B_Instruct,0.2,6.096804208937941,200.0
774,entropy_threshold,think_first,nucleus,second_moment,4,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
775,entropy_threshold,think_first,nucleus,second_moment,4,Qwen_Qwen3_1_7B,0.64,0.36584127902648295,200.0
776,entropy_threshold,think_first,nucleus,second_moment,4,Qwen_Qwen3_4B,0.8,1.4936241363036475,200.0
777,entropy_threshold,think_first,nucleus,second_moment,8,microsoft_phi_4_mini_instruct,0.02,4.8224733266356425,50.44
778,entropy_threshold,think_first,nucleus,second_moment,8,microsoft_phi_4_mini_reasoning,0.04,4.016769316091056,51.1
779,entropy_threshold,think_first,nucleus,second_moment,8,Qwen_Qwen2_5_3B_Instruct,0.84,2.6259449183426486,200.0
780,entropy_threshold,think_first,nucleus,second_moment,8,Qwen_Qwen2_5_0_5B_Instruct,0.28,6.096804208937941,200.0
781,entropy_threshold,think_first,nucleus,second_moment,8,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
782,entropy_threshold,think_first,nucleus,second_moment,8,Qwen_Qwen3_1_7B,0.72,0.36584127902648295,200.0
783,entropy_threshold,think_first,nucleus,second_moment,8,Qwen_Qwen3_4B,0.9,1.4936241363036475,200.0
784,entropy_threshold,think_first,top_k,weighted_sum,1,microsoft_phi_4_mini_instruct,0.7,0.0,200.0
785,entropy_threshold,think_first,top_k,weighted_sum,1,microsoft_phi_4_mini_reasoning,0.8,0.0,200.0
786,entropy_threshold,think_first,top_k,weighted_sum,1,Qwen_Qwen2_5_3B_Instruct,0.88,0.0,200.0
787,entropy_threshold,think_first,top_k,weighted_sum,1,Qwen_Qwen2_5_0_5B_Instruct,0.32,0.0,200.0
788,entropy_threshold,think_first,top_k,weighted_sum,1,Qwen_Qwen3_0_6B,0.54,0.0,199.88
789,entropy_threshold,think_first,top_k,weighted_sum,1,Qwen_Qwen3_1_7B,0.86,0.0,200.0
790,entropy_threshold,think_first,top_k,weighted_sum,1,Qwen_Qwen3_4B,0.84,0.0,200.0
791,entropy_threshold,think_first,top_k,weighted_sum,2,microsoft_phi_4_mini_instruct,0.7,0.25546741498284786,199.94
792,entropy_threshold,think_first,top_k,weighted_sum,2,microsoft_phi_4_mini_reasoning,0.66,0.11406271967639343,200.0
793,entropy_threshold,think_first,top_k,weighted_sum,2,Qwen_Qwen2_5_3B_Instruct,0.84,0.19774017353817053,200.0
794,entropy_threshold,think_first,top_k,weighted_sum,2,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.20207487118299858,200.0
795,entropy_threshold,think_first,top_k,weighted_sum,2,Qwen_Qwen3_0_6B,0.58,0.2651751438943112,200.0
796,entropy_threshold,think_first,top_k,weighted_sum,2,Qwen_Qwen3_1_7B,0.8,0.10498358868903754,200.0
797,entropy_threshold,think_first,top_k,weighted_sum,2,Qwen_Qwen3_4B,0.84,0.09324970874039692,200.0
798,entropy_threshold,think_first,top_k,weighted_sum,4,microsoft_phi_4_mini_instruct,0.68,0.3879696879527343,197.3
799,entropy_threshold,think_first,top_k,weighted_sum,4,microsoft_phi_4_mini_reasoning,0.66,0.12997396574562703,200.0
800,entropy_threshold,think_first,top_k,weighted_sum,4,Qwen_Qwen2_5_3B_Instruct,0.76,0.28053748841029646,200.0
801,entropy_threshold,think_first,top_k,weighted_sum,4,Qwen_Qwen2_5_0_5B_Instruct,0.2,0.2980504027520905,200.0
802,entropy_threshold,think_first,top_k,weighted_sum,4,Qwen_Qwen3_0_6B,0.58,0.374505494697928,199.74
803,entropy_threshold,think_first,top_k,weighted_sum,4,Qwen_Qwen3_1_7B,0.8,0.12066780955179877,200.0
804,entropy_threshold,think_first,top_k,weighted_sum,4,Qwen_Qwen3_4B,0.84,0.10335173448165781,200.0
805,entropy_threshold,think_first,top_k,weighted_sum,8,microsoft_phi_4_mini_instruct,0.64,0.4778397083734999,199.12
806,entropy_threshold,think_first,top_k,weighted_sum,8,microsoft_phi_4_mini_reasoning,0.72,0.13516361761015136,200.0
807,entropy_threshold,think_first,top_k,weighted_sum,8,Qwen_Qwen2_5_3B_Instruct,0.82,0.31407444848818267,200.0
808,entropy_threshold,think_first,top_k,weighted_sum,8,Qwen_Qwen2_5_0_5B_Instruct,0.3,0.3543851735600677,200.0
809,entropy_threshold,think_first,top_k,weighted_sum,8,Qwen_Qwen3_0_6B,0.6,0.41090945779051036,200.0
810,entropy_threshold,think_first,top_k,weighted_sum,8,Qwen_Qwen3_1_7B,0.82,0.12232577315152664,200.0
811,entropy_threshold,think_first,top_k,weighted_sum,8,Qwen_Qwen3_4B,0.84,0.10215422127365968,200.0
812,entropy_threshold,think_first,top_k,element_wise_max,1,microsoft_phi_4_mini_instruct,0.74,0.0,200.0
813,entropy_threshold,think_first,top_k,element_wise_max,1,microsoft_phi_4_mini_reasoning,0.64,0.0,200.0
814,entropy_threshold,think_first,top_k,element_wise_max,1,Qwen_Qwen2_5_3B_Instruct,0.84,0.0,200.0
815,entropy_threshold,think_first,top_k,element_wise_max,1,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.0,200.0
816,entropy_threshold,think_first,top_k,element_wise_max,1,Qwen_Qwen3_0_6B,0.54,0.0,199.88
817,entropy_threshold,think_first,top_k,element_wise_max,1,Qwen_Qwen3_1_7B,0.86,0.0,200.0
818,entropy_threshold,think_first,top_k,element_wise_max,1,Qwen_Qwen3_4B,0.82,0.0,200.0
819,entropy_threshold,think_first,top_k,element_wise_max,2,microsoft_phi_4_mini_instruct,0.58,0.49002481570872986,198.3
820,entropy_threshold,think_first,top_k,element_wise_max,2,microsoft_phi_4_mini_reasoning,0.6,0.47010893352115857,118.56
821,entropy_threshold,think_first,top_k,element_wise_max,2,Qwen_Qwen2_5_3B_Instruct,0.2,0.5180980345554981,200.0
822,entropy_threshold,think_first,top_k,element_wise_max,2,Qwen_Qwen2_5_0_5B_Instruct,0.08,0.6068012858501459,196.04
823,entropy_threshold,think_first,top_k,element_wise_max,2,Qwen_Qwen3_0_6B,0.52,0.47926419153895267,194.78
824,entropy_threshold,think_first,top_k,element_wise_max,2,Qwen_Qwen3_1_7B,0.78,0.24823983451134127,65.44
825,entropy_threshold,think_first,top_k,element_wise_max,2,Qwen_Qwen3_4B,0.86,0.15203992582494186,188.06
826,entropy_threshold,think_first,top_k,element_wise_max,4,microsoft_phi_4_mini_instruct,0.8,1.1881169323216993,192.22
827,entropy_threshold,think_first,top_k,element_wise_max,4,microsoft_phi_4_mini_reasoning,0.44,0.9452766749624185,49.9
828,entropy_threshold,think_first,top_k,element_wise_max,4,Qwen_Qwen2_5_3B_Instruct,0.82,1.1100797517486003,200.0
829,entropy_threshold,think_first,top_k,element_wise_max,4,Qwen_Qwen2_5_0_5B_Instruct,0.22,1.1319684894584807,196.78
830,entropy_threshold,think_first,top_k,element_wise_max,4,Qwen_Qwen3_0_6B,0.6,1.0241355080647943,131.64
831,entropy_threshold,think_first,top_k,element_wise_max,4,Qwen_Qwen3_1_7B,0.8,0.27804798744324166,5.96
832,entropy_threshold,think_first,top_k,element_wise_max,4,Qwen_Qwen3_4B,0.8,0.4678745987599621,184.16
833,entropy_threshold,think_first,top_k,element_wise_max,8,microsoft_phi_4_mini_instruct,0.74,1.3861708250687574,197.42
834,entropy_threshold,think_first,top_k,element_wise_max,8,microsoft_phi_4_mini_reasoning,0.6,1.5265328551430637,71.2
835,entropy_threshold,think_first,top_k,element_wise_max,8,Qwen_Qwen2_5_3B_Instruct,0.74,1.3705348534604356,200.0
836,entropy_threshold,think_first,top_k,element_wise_max,8,Qwen_Qwen2_5_0_5B_Instruct,0.32,1.3542289493431583,135.42
837,entropy_threshold,think_first,top_k,element_wise_max,8,Qwen_Qwen3_0_6B,0.6,0.5963463152806178,200.0
838,entropy_threshold,think_first,top_k,element_wise_max,8,Qwen_Qwen3_1_7B,0.74,0.7141258874305112,14.64
839,entropy_threshold,think_first,top_k,element_wise_max,8,Qwen_Qwen3_4B,0.8,0.542973511700368,196.04
840,entropy_threshold,think_first,top_k,dirichlet,1,microsoft_phi_4_mini_instruct,0.66,0.0,200.0
841,entropy_threshold,think_first,top_k,dirichlet,1,microsoft_phi_4_mini_reasoning,0.7,0.0,200.0
842,entropy_threshold,think_first,top_k,dirichlet,1,Qwen_Qwen2_5_3B_Instruct,0.84,0.0,200.0
843,entropy_threshold,think_first,top_k,dirichlet,1,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.0,200.0
844,entropy_threshold,think_first,top_k,dirichlet,1,Qwen_Qwen3_0_6B,0.62,0.0,199.88
845,entropy_threshold,think_first,top_k,dirichlet,1,Qwen_Qwen3_1_7B,0.76,0.0,200.0
846,entropy_threshold,think_first,top_k,dirichlet,1,Qwen_Qwen3_4B,0.84,0.0,200.0
847,entropy_threshold,think_first,top_k,dirichlet,2,microsoft_phi_4_mini_instruct,0.7,0.25016357474100737,197.06
848,entropy_threshold,think_first,top_k,dirichlet,2,microsoft_phi_4_mini_reasoning,0.66,0.11638012555586638,200.0
849,entropy_threshold,think_first,top_k,dirichlet,2,Qwen_Qwen2_5_3B_Instruct,0.76,0.20939187158181322,200.0
850,entropy_threshold,think_first,top_k,dirichlet,2,Qwen_Qwen2_5_0_5B_Instruct,0.2,0.21540282892177678,200.0
851,entropy_threshold,think_first,top_k,dirichlet,2,Qwen_Qwen3_0_6B,0.6,0.265160741808638,200.0
852,entropy_threshold,think_first,top_k,dirichlet,2,Qwen_Qwen3_1_7B,0.76,0.10520970993055213,200.0
853,entropy_threshold,think_first,top_k,dirichlet,2,Qwen_Qwen3_4B,0.86,0.08522217053569937,200.0
854,entropy_threshold,think_first,top_k,dirichlet,4,microsoft_phi_4_mini_instruct,0.7,0.3874862806063484,197.28
855,entropy_threshold,think_first,top_k,dirichlet,4,microsoft_phi_4_mini_reasoning,0.82,0.13663674311491572,200.0
856,entropy_threshold,think_first,top_k,dirichlet,4,Qwen_Qwen2_5_3B_Instruct,0.78,0.29152168707269455,200.0
857,entropy_threshold,think_first,top_k,dirichlet,4,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.30330986115361674,200.0
858,entropy_threshold,think_first,top_k,dirichlet,4,Qwen_Qwen3_0_6B,0.5,0.38214178786049313,200.0
859,entropy_threshold,think_first,top_k,dirichlet,4,Qwen_Qwen3_1_7B,0.8,0.11939106371160955,200.0
860,entropy_threshold,think_first,top_k,dirichlet,4,Qwen_Qwen3_4B,0.86,0.10135039250396206,200.0
861,entropy_threshold,think_first,top_k,dirichlet,8,microsoft_phi_4_mini_instruct,0.84,0.4559241937580668,198.9
862,entropy_threshold,think_first,top_k,dirichlet,8,microsoft_phi_4_mini_reasoning,0.66,0.1431384602725348,200.0
863,entropy_threshold,think_first,top_k,dirichlet,8,Qwen_Qwen2_5_3B_Instruct,0.78,0.3101752560591215,200.0
864,entropy_threshold,think_first,top_k,dirichlet,8,Qwen_Qwen2_5_0_5B_Instruct,0.22,0.37179554907490703,200.0
865,entropy_threshold,think_first,top_k,dirichlet,8,Qwen_Qwen3_0_6B,0.66,0.39797736384782895,200.0
866,entropy_threshold,think_first,top_k,dirichlet,8,Qwen_Qwen3_1_7B,0.76,0.1140111128838707,200.0
867,entropy_threshold,think_first,top_k,dirichlet,8,Qwen_Qwen3_4B,0.86,0.1051407596303359,200.0
868,entropy_threshold,think_first,top_k,second_moment,1,microsoft_phi_4_mini_instruct,0.0,0.0,116.52
869,entropy_threshold,think_first,top_k,second_moment,1,microsoft_phi_4_mini_reasoning,0.08,0.0,62.34
870,entropy_threshold,think_first,top_k,second_moment,1,Qwen_Qwen2_5_3B_Instruct,0.64,0.0,200.0
871,entropy_threshold,think_first,top_k,second_moment,1,Qwen_Qwen2_5_0_5B_Instruct,0.22,0.0,199.9
872,entropy_threshold,think_first,top_k,second_moment,1,Qwen_Qwen3_0_6B,0.02,0.0,200.0
873,entropy_threshold,think_first,top_k,second_moment,1,Qwen_Qwen3_1_7B,0.72,0.0,200.0
874,entropy_threshold,think_first,top_k,second_moment,1,Qwen_Qwen3_4B,0.86,0.0,200.0
875,entropy_threshold,think_first,top_k,second_moment,2,microsoft_phi_4_mini_instruct,0.0,0.8290457527683072,74.76
876,entropy_threshold,think_first,top_k,second_moment,2,microsoft_phi_4_mini_reasoning,0.08,0.710599963559966,23.48
877,entropy_threshold,think_first,top_k,second_moment,2,Qwen_Qwen2_5_3B_Instruct,0.82,0.7572740027568999,200.0
878,entropy_threshold,think_first,top_k,second_moment,2,Qwen_Qwen2_5_0_5B_Instruct,0.14,0.8967217436262541,200.0
879,entropy_threshold,think_first,top_k,second_moment,2,Qwen_Qwen3_0_6B,0.0,0.6497267445618358,200.0
880,entropy_threshold,think_first,top_k,second_moment,2,Qwen_Qwen3_1_7B,0.7,0.23418668704295356,200.0
881,entropy_threshold,think_first,top_k,second_moment,2,Qwen_Qwen3_4B,0.88,0.8217988750873879,200.0
882,entropy_threshold,think_first,top_k,second_moment,4,microsoft_phi_4_mini_instruct,0.0,1.5446413720037184,58.0
883,entropy_threshold,think_first,top_k,second_moment,4,microsoft_phi_4_mini_reasoning,0.04,1.4039551746152366,37.4
884,entropy_threshold,think_first,top_k,second_moment,4,Qwen_Qwen2_5_3B_Instruct,0.78,1.3188805111388484,200.0
885,entropy_threshold,think_first,top_k,second_moment,4,Qwen_Qwen2_5_0_5B_Instruct,0.2,1.7151217419232547,200.0
886,entropy_threshold,think_first,top_k,second_moment,4,Qwen_Qwen3_0_6B,0.0,0.8234556156908728,200.0
887,entropy_threshold,think_first,top_k,second_moment,4,Qwen_Qwen3_1_7B,0.72,0.3208753236920298,200.0
888,entropy_threshold,think_first,top_k,second_moment,4,Qwen_Qwen3_4B,0.86,1.3234348821911552,200.0
889,entropy_threshold,think_first,top_k,second_moment,8,microsoft_phi_4_mini_instruct,0.0,2.2543746806980023,64.72
890,entropy_threshold,think_first,top_k,second_moment,8,microsoft_phi_4_mini_reasoning,0.08,1.8345635792626338,33.06
891,entropy_threshold,think_first,top_k,second_moment,8,Qwen_Qwen2_5_3B_Instruct,0.8,1.7443339762001477,200.0
892,entropy_threshold,think_first,top_k,second_moment,8,Qwen_Qwen2_5_0_5B_Instruct,0.14,2.4805346306908724,200.0
893,entropy_threshold,think_first,top_k,second_moment,8,Qwen_Qwen3_0_6B,0.02,1.0033054370761256,200.0
894,entropy_threshold,think_first,top_k,second_moment,8,Qwen_Qwen3_1_7B,0.7,0.36803292660729764,200.0
895,entropy_threshold,think_first,top_k,second_moment,8,Qwen_Qwen3_4B,0.84,1.573526244654148,200.0
896,max_rounds,answer_first,nucleus,weighted_sum,1,microsoft_phi_4_mini_instruct,0.62,0.5245014127427559,196.64
897,max_rounds,answer_first,nucleus,weighted_sum,1,microsoft_phi_4_mini_reasoning,0.54,0.11436085031357318,200.0
898,max_rounds,answer_first,nucleus,weighted_sum,1,Qwen_Qwen2_5_3B_Instruct,0.88,0.2787169844902849,200.0
899,max_rounds,answer_first,nucleus,weighted_sum,1,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.28736136996440986,200.0
900,max_rounds,answer_first,nucleus,weighted_sum,1,Qwen_Qwen3_0_6B,0.46,0.3473808154435027,199.92
901,max_rounds,answer_first,nucleus,weighted_sum,1,Qwen_Qwen3_1_7B,0.64,0.10238676898637418,200.0
902,max_rounds,answer_first,nucleus,weighted_sum,1,Qwen_Qwen3_4B,0.62,0.08512443581292928,200.0
903,max_rounds,answer_first,nucleus,weighted_sum,2,microsoft_phi_4_mini_instruct,0.7,0.5245014127427559,196.64
904,max_rounds,answer_first,nucleus,weighted_sum,2,microsoft_phi_4_mini_reasoning,0.58,0.11436085031357318,200.0
905,max_rounds,answer_first,nucleus,weighted_sum,2,Qwen_Qwen2_5_3B_Instruct,0.82,0.2787169844902849,200.0
906,max_rounds,answer_first,nucleus,weighted_sum,2,Qwen_Qwen2_5_0_5B_Instruct,0.26,0.28736136996440986,200.0
907,max_rounds,answer_first,nucleus,weighted_sum,2,Qwen_Qwen3_0_6B,0.46,0.3473808154435027,199.92
908,max_rounds,answer_first,nucleus,weighted_sum,2,Qwen_Qwen3_1_7B,0.54,0.10238676898637418,200.0
909,max_rounds,answer_first,nucleus,weighted_sum,2,Qwen_Qwen3_4B,0.7,0.08512443581292928,200.0
910,max_rounds,answer_first,nucleus,weighted_sum,4,microsoft_phi_4_mini_instruct,0.72,0.5245014127427559,196.64
911,max_rounds,answer_first,nucleus,weighted_sum,4,microsoft_phi_4_mini_reasoning,0.56,0.11436085031357318,200.0
912,max_rounds,answer_first,nucleus,weighted_sum,4,Qwen_Qwen2_5_3B_Instruct,0.8,0.2787169844902849,200.0
913,max_rounds,answer_first,nucleus,weighted_sum,4,Qwen_Qwen2_5_0_5B_Instruct,0.28,0.28736136996440986,200.0
914,max_rounds,answer_first,nucleus,weighted_sum,4,Qwen_Qwen3_0_6B,0.38,0.3473808154435027,199.92
915,max_rounds,answer_first,nucleus,weighted_sum,4,Qwen_Qwen3_1_7B,0.6,0.10238676898637418,200.0
916,max_rounds,answer_first,nucleus,weighted_sum,4,Qwen_Qwen3_4B,0.66,0.08512443581292928,200.0
917,max_rounds,answer_first,nucleus,weighted_sum,8,microsoft_phi_4_mini_instruct,0.66,0.5245014127427559,196.64
918,max_rounds,answer_first,nucleus,weighted_sum,8,microsoft_phi_4_mini_reasoning,0.68,0.11436085031357318,200.0
919,max_rounds,answer_first,nucleus,weighted_sum,8,Qwen_Qwen2_5_3B_Instruct,0.86,0.2787169844902849,200.0
920,max_rounds,answer_first,nucleus,weighted_sum,8,Qwen_Qwen2_5_0_5B_Instruct,0.28,0.28736136996440986,200.0
921,max_rounds,answer_first,nucleus,weighted_sum,8,Qwen_Qwen3_0_6B,0.44,0.3473808154435027,199.92
922,max_rounds,answer_first,nucleus,weighted_sum,8,Qwen_Qwen3_1_7B,0.64,0.10238676898637418,200.0
923,max_rounds,answer_first,nucleus,weighted_sum,8,Qwen_Qwen3_4B,0.68,0.08512443581292928,200.0
924,max_rounds,answer_first,nucleus,element_wise_max,1,microsoft_phi_4_mini_instruct,0.78,5.25148482564132,194.62
925,max_rounds,answer_first,nucleus,element_wise_max,1,microsoft_phi_4_mini_reasoning,0.5,0.8550985341122038,188.88
926,max_rounds,answer_first,nucleus,element_wise_max,1,Qwen_Qwen2_5_3B_Instruct,0.84,2.129024107454442,200.0
927,max_rounds,answer_first,nucleus,element_wise_max,1,Qwen_Qwen2_5_0_5B_Instruct,0.16,3.3256048696079623,196.44
928,max_rounds,answer_first,nucleus,element_wise_max,1,Qwen_Qwen3_0_6B,0.14,2.247016625650398,200.0
929,max_rounds,answer_first,nucleus,element_wise_max,1,Qwen_Qwen3_1_7B,0.54,0.14048813997021858,200.0
930,max_rounds,answer_first,nucleus,element_wise_max,1,Qwen_Qwen3_4B,0.66,0.09068463136184837,200.0
931,max_rounds,answer_first,nucleus,element_wise_max,2,microsoft_phi_4_mini_instruct,0.72,5.25148482564132,194.62
932,max_rounds,answer_first,nucleus,element_wise_max,2,microsoft_phi_4_mini_reasoning,0.46,0.8550985341122038,188.88
933,max_rounds,answer_first,nucleus,element_wise_max,2,Qwen_Qwen2_5_3B_Instruct,0.76,2.129024107454442,200.0
